Model                                         | Scenario |        Extra |    N |   Accuracy
qwen3-32b (with COT)                          |       16 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       16 |   Event Load |   10 |      60.0%
qwen3-32b (with COT)                          |       16 |      Min ECT |   10 |       0.0%
qwen3-32b (with COT)                          |       16 |     ECT Load |   10 |       0.0%
qwen3-32b (with COT)                          |       17 |   Min Events |   10 |      40.0%
qwen3-32b (with COT)                          |       17 |   Event Load |   10 |       0.0%
qwen3-32b (with COT)                          |       17 |      Min ECT |   10 |       0.0%
qwen3-32b (with COT)                          |       17 |     ECT Load |   10 |       0.0%
qwen3-32b (with COT)                          |       18 |   Min Events |   10 |      20.0%
qwen3-32b (with COT)                          |       18 |   Event Load |   10 |      10.0%
qwen3-32b (with COT)                          |       18 |      Min ECT |   10 |      60.0%
qwen3-32b (with COT)                          |       18 |     ECT Load |   10 |      10.0%
qwen3-32b (with COT)                          |       19 |   Min Events |   10 |      60.0%
qwen3-32b (with COT)                          |       19 |   Event Load |   10 |       0.0%
qwen3-32b (with COT)                          |       19 |      Min ECT |   10 |      60.0%
qwen3-32b (with COT)                          |       19 |     ECT Load |   10 |       0.0%
qwen3-32b (with COT)                          |       20 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       20 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       20 |      Min ECT |   10 |       0.0%
qwen3-32b (with COT)                          |       20 |     ECT Load |   10 |       0.0%
qwen3-32b (with COT)                          |       21 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       21 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       21 |      Min ECT |   10 |      50.0%
qwen3-32b (with COT)                          |       21 |     ECT Load |   10 |      30.0%
qwen3-32b (with COT)                          |       22 |   Min Events |   10 |      20.0%
qwen3-32b (with COT)                          |       22 |   Event Load |   10 |      80.0%
qwen3-32b (with COT)                          |       22 |      Min ECT |   10 |      20.0%
qwen3-32b (with COT)                          |       22 |     ECT Load |   10 |       0.0%
qwen3-32b (with COT)                          |       23 |   Min Events |   10 |      40.0%
qwen3-32b (with COT)                          |       23 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       23 |      Min ECT |   10 |     100.0%
qwen3-32b (with COT)                          |       23 |     ECT Load |   10 |      80.0%
qwen3-32b (with COT)                          |       24 |   Min Events |   10 |      60.0%
qwen3-32b (with COT)                          |       24 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       24 |      Min ECT |   10 |      80.0%
qwen3-32b (with COT)                          |       24 |     ECT Load |   10 |      80.0%
qwen3-32b (with COT)                          |       25 |   Min Events |   10 |      60.0%
qwen3-32b (with COT)                          |       25 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       25 |      Min ECT |   10 |     100.0%
qwen3-32b (with COT)                          |       25 |     ECT Load |   10 |     100.0%
qwen3-32b (with COT)                          |       26 |   Min Events |   10 |     100.0%
qwen3-32b (with COT)                          |       26 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       26 |      Min ECT |   10 |     100.0%
qwen3-32b (with COT)                          |       26 |     ECT Load |   10 |     100.0%
qwen3-32b (with COT)                          |       27 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       27 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       27 |      Min ECT |   10 |      30.0%
qwen3-32b (with COT)                          |       27 |     ECT Load |   10 |       0.0%
qwen3-32b (with COT)                          |       28 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       28 |   Event Load |   10 |      60.0%
qwen3-32b (with COT)                          |       28 |      Min ECT |   10 |      40.0%
qwen3-32b (with COT)                          |       28 |     ECT Load |   10 |      20.0%
qwen3-32b (with COT)                          |       29 |   Min Events |   10 |      10.0%
qwen3-32b (with COT)                          |       29 |   Event Load |   10 |      40.0%
qwen3-32b (with COT)                          |       29 |      Min ECT |   10 |      10.0%
qwen3-32b (with COT)                          |       29 |     ECT Load |   10 |      20.0%
qwen3-32b (with COT)                          |       30 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       30 |   Event Load |   10 |      40.0%
qwen3-32b (with COT)                          |       30 |      Min ECT |   10 |      20.0%
qwen3-32b (with COT)                          |       30 |     ECT Load |   10 |      20.0%
qwen3-32b (with COT)                          |       31 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       31 |   Event Load |   10 |      90.0%
qwen3-32b (with COT)                          |       31 |      Min ECT |   10 |      20.0%
qwen3-32b (with COT)                          |       31 |     ECT Load |   10 |      20.0%
qwen3-32b (with COT)                          |       32 |   Min Events |   10 |      20.0%
qwen3-32b (with COT)                          |       32 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       32 |      Min ECT |   10 |       0.0%
qwen3-32b (with COT)                          |       32 |     ECT Load |   10 |      80.0%
qwen3-32b (with COT)                          |       33 |   Min Events |   10 |      10.0%
qwen3-32b (with COT)                          |       33 |   Event Load |   10 |      60.0%
qwen3-32b (with COT)                          |       33 |      Min ECT |   10 |       0.0%
qwen3-32b (with COT)                          |       33 |     ECT Load |   10 |       0.0%
qwen3-32b (with COT)                          |       34 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       34 |   Event Load |   10 |      90.0%
qwen3-32b (with COT)                          |       34 |      Min ECT |   10 |      60.0%
qwen3-32b (with COT)                          |       34 |     ECT Load |   10 |      20.0%
qwen3-32b (with COT)                          |       35 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       35 |   Event Load |   10 |      80.0%
qwen3-32b (with COT)                          |       35 |      Min ECT |   10 |       0.0%
qwen3-32b (with COT)                          |       35 |     ECT Load |   10 |       0.0%
qwen3-32b (with COT)                          |       36 |   Min Events |   10 |      60.0%
qwen3-32b (with COT)                          |       36 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       36 |      Min ECT |   10 |     100.0%
qwen3-32b (with COT)                          |       36 |     ECT Load |   10 |      60.0%
qwen3-32b (with COT)                          |       37 |   Min Events |   10 |      50.0%
qwen3-32b (with COT)                          |       37 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       37 |      Min ECT |   10 |      40.0%
qwen3-32b (with COT)                          |       37 |     ECT Load |   10 |      80.0%
qwen3-32b (with COT)                          |       38 |   Min Events |   10 |      60.0%
qwen3-32b (with COT)                          |       38 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       38 |      Min ECT |   10 |     100.0%
qwen3-32b (with COT)                          |       38 |     ECT Load |   10 |     100.0%
qwen3-32b (with COT)                          |       39 |   Min Events |   10 |     100.0%
qwen3-32b (with COT)                          |       39 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       39 |      Min ECT |   10 |      80.0%
qwen3-32b (with COT)                          |       39 |     ECT Load |   10 |      60.0%

qwen3-32b_think                               |        1 |   Min Events |   10 |     100.0%
qwen3-32b_think                               |        1 |   Event Load |   10 |     100.0%
qwen3-32b_think                               |        1 |      Min ECT |   10 |     100.0%
qwen3-32b_think                               |        1 |     ECT Load |   10 |      90.0%
qwen3-32b_think                               |        2 |   Min Events |   10 |     100.0%
